timestamp_utc,stage,target_dataset,seed,model_family,model_variant,target_rows,pool_rows,train_rows,test_rows,tabpfn_device,tabpfn_context_samples,tabpfn_max_finetune_steps,fine_tune_steps_executed,roc_auc,pr_auc,brier,log_loss,ece,fit_predict_wall_time_sec,upstream_src,notes,max_rss_bytes,total_run_wall_time_sec
2026-04-02T01:03:26.552122+00:00,A,ausprivauto0405,42,glm,logistic_regression,2500,3000,1750,750,cpu,64,5,,0.6124715980812927,0.1084276112699073,0.06323557318722366,0.24476080214794635,0.007181965645363704,0.018162,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1490092032,84.836724
2026-04-02T01:03:26.997789+00:00,A,ausprivauto0405,42,tree,random_forest,2500,3000,1750,750,cpu,64,5,,0.5363965328620718,0.07786608769538218,0.07391551105777779,0.34389576593489996,0.06459111048444446,0.439051,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1490092032,84.836726
2026-04-02T01:03:26.998049+00:00,A,ausprivauto0405,42,tree,catboost,2500,3000,1750,750,cpu,64,5,,,,,,,,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,catboost_not_available: No module named 'catboost',1490092032,84.836727
2026-04-02T01:04:35.426408+00:00,A,ausprivauto0405,42,tabpfn,raw,2500,3000,1750,750,cpu,64,5,,0.6486016438048754,0.11768898555526457,0.06258733620120009,0.24209726189967865,0.01730364485581716,68.431548,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1490092032,84.836727
2026-04-02T01:04:51.155626+00:00,A,ausprivauto0405,42,tabpfn,domain_finetuned,2500,3000,1750,750,cpu,64,5,5,0.5508289152570899,0.11161444151586301,0.06331270549560404,0.24801383236116162,0.017104727109273275,15.729638,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1490092032,84.836728
2026-04-02T01:04:53.493742+00:00,A,freMTPL2freq_binary,42,glm,logistic_regression,2500,3000,1750,750,cpu,64,5,,0.5131578947368421,0.05508489759095574,0.05060994211735447,0.21931561166350252,0.023273235368289347,0.019672,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3398844416,464.970318
2026-04-02T01:04:53.944237+00:00,A,freMTPL2freq_binary,42,tree,random_forest,2500,3000,1750,750,cpu,64,5,,0.4922568007096393,0.05203371576332657,0.050770503677037046,0.2459596665385086,0.02578222191555555,0.450277,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3398844416,464.970321
2026-04-02T01:04:53.944513+00:00,A,freMTPL2freq_binary,42,tree,catboost,2500,3000,1750,750,cpu,64,5,,,,,,,,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,catboost_not_available: No module named 'catboost',3398844416,464.970322
2026-04-02T01:12:12.921230+00:00,A,freMTPL2freq_binary,42,tabpfn,raw,2500,3000,1750,750,cpu,64,5,,0.5412477823772915,0.059616786985510165,0.0482951262922927,0.2014129193562708,0.004790197273095447,439.003513,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3398844416,464.970323
2026-04-02T01:12:38.203596+00:00,A,freMTPL2freq_binary,42,tabpfn,domain_finetuned,2500,3000,1750,750,cpu,64,5,5,0.5908855706682437,0.08092530392292394,0.048470826210254774,0.20147384837578616,0.014790310323238371,25.274909,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3398844416,464.970324
2026-04-02T01:20:19.164613+00:00,A,eudirectlapse,42,glm,logistic_regression,2500,3000,1750,750,cpu,128,5,,0.6070017838939857,0.19440342409558398,0.11084531564982521,0.38183301070139414,0.023300397199199668,0.025451,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1725349888,182.074296
2026-04-02T01:20:19.631497+00:00,A,eudirectlapse,42,tree,random_forest,2500,3000,1750,750,cpu,128,5,,0.5655501401630989,0.17015240983408525,0.11205496296296295,0.38494864597551426,0.021991111111111118,0.466546,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1725349888,182.074298
2026-04-02T01:20:19.631775+00:00,A,eudirectlapse,42,tree,catboost,2500,3000,1750,750,cpu,128,5,,,,,,,,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,catboost_not_available: No module named 'catboost',1725349888,182.074299
2026-04-02T01:22:45.723818+00:00,A,eudirectlapse,42,tabpfn,raw,2500,3000,1750,750,cpu,128,5,,0.576309250764526,0.16755761085904505,0.1113256722694111,0.3832580073427696,0.020133477578560516,146.098605,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1725349888,182.074299
2026-04-02T01:23:20.956765+00:00,A,eudirectlapse,42,tabpfn,domain_finetuned,2500,3000,1750,750,cpu,128,5,5,0.5218208460754332,0.13855011697211733,0.11254771377528158,0.3880608133334948,0.02792877370119095,35.234226,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1725349888,182.074300
2026-04-02T01:23:23.605293+00:00,A,coil2000,42,glm,logistic_regression,2500,3000,1750,750,cpu,128,5,,0.7427738376674548,0.14689539922907485,0.055425439466697146,0.2093753990787352,0.011432109308600913,0.034847,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,2451128320,297.537160
2026-04-02T01:23:24.035491+00:00,A,coil2000,42,tree,random_forest,2500,3000,1750,750,cpu,128,5,,0.6868242710795903,0.12701080793731256,0.058697530344415896,0.26112729269526425,0.02206357611957672,0.428530,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,2451128320,297.537162
2026-04-02T01:23:24.035742+00:00,A,coil2000,42,tree,catboost,2500,3000,1750,750,cpu,128,5,,,,,,,,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,catboost_not_available: No module named 'catboost',2451128320,297.537164
2026-04-02T01:27:49.515383+00:00,A,coil2000,42,tabpfn,raw,2500,3000,1750,750,cpu,128,5,,0.7566115051221435,0.17350748378125744,0.05389694713465484,0.20592130241643403,0.013100209832191467,265.497343,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,2451128320,297.537164
2026-04-02T01:28:20.875724+00:00,A,coil2000,42,tabpfn,domain_finetuned,2500,3000,1750,750,cpu,128,5,5,0.603672182821119,0.08390800962270707,0.05623489226251834,0.22426306323272502,0.004962423940499623,31.355227,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,2451128320,297.537165
